topiocqa_train_1233_12	do they have live performances
topiocqa_train_1233_13	anywhere else
topiocqa_train_1234_1	who played the prime minister in love actually
topiocqa_train_1234_2	who is this person
topiocqa_train_1234_3	how did he start his career in acting
topiocqa_train_1234_4	does his first film stage comedy work
topiocqa_train_1234_5	did he have other jobs
topiocqa_train_1234_6	who are other artists he has worked with
topiocqa_train_1234_7	who is the third mentioned person
topiocqa_train_1234_8	what is the trouble he faced during his career
topiocqa_train_1234_9	how did he have a career comeback after this
topiocqa_train_1234_10	what are the famous movies by the actor mentioned in the beginning
topiocqa_train_1235_1	where does the disney movie frozen take place
topiocqa_train_1235_2	which actors were cast as main characters
topiocqa_train_1235_3	where was the former mentioned actress born
topiocqa_train_1235_4	what were some of her early works
topiocqa_train_1235_5	what is the second movie all about
topiocqa_train_1235_6	where is this aforesaid place located
topiocqa_train_1235_7	what happened to this state during the eighteenth century
topiocqa_train_1235_8	what are the performing arts it is known for
topiocqa_train_1235_9	when was this orchestra founded
topiocqa_train_1235_10	what happened here during the era of jarvi
topiocqa_train_1236_1	who wrote the novel, bear
topiocqa_train_1236_2	where is the novel set
topiocqa_train_1236_3	who is the main character
topiocqa_train_1236_4	any other characters
topiocqa_train_1236_5	could you please summarize the plot in a few words
topiocqa_train_1236_6	how was this received
topiocqa_train_1236_7	could you mention a few other works by her
topiocqa_train_1236_8	what themes did her works focus upon
topiocqa_train_1236_9	what rights did she advocate
topiocqa_train_1236_10	was she a canadian
topiocqa_train_1236_11	when did she die
topiocqa_train_1237_1	is harvard extension school the same as harvard
topiocqa_train_1237_2	where is the school based
topiocqa_train_1237_3	what is taught in the school
topiocqa_train_1237_4	mention a few programs offered for degree over there
topiocqa_train_1237_5	with whom does the school have partnership
topiocqa_train_1237_6	what is the institute for
topiocqa_train_1237_7	when was it founded
topiocqa_train_1237_8	who founded it
topiocqa_train_1237_9	who was he
topiocqa_train_1237_10	mention a few of his works
topiocqa_train_1237_11	when did he die
topiocqa_train_1237_12	where are his remains
topiocqa_train_1237_13	anything made to commemorate him
topiocqa_train_1237_14	any reason behind relocating his remains
topiocqa_train_1237_15	what is the above mentioned object he was experimenting with
topiocqa_train_1237_16	from where did the substance get its name
topiocqa_train_1237_17	what are its benefits
topiocqa_train_1237_18	where is it extracted from
topiocqa_train_1238_1	the united states has five models of hospice care. the largest number paid for by medicare is the
topiocqa_train_1238_2	are there any certifications
topiocqa_train_1238_3	what are the different types as per this care
topiocqa_train_1238_4	are there any organisations who give these services
topiocqa_train_1238_5	where are these centres located
topiocqa_train_1238_6	when did these centres start
topiocqa_train_1238_7	are there any articles in the media with regards to the same
topiocqa_train_1238_8	when was this media company founded
topiocqa_train_1238_9	what rewards has it won
topiocqa_train_1238_10	who is the owner
topiocqa_train_1239_1	who was afonso
topiocqa_train_1239_2	when was he born
topiocqa_train_1239_3	who was he to successor of
topiocqa_train_1239_4	did he live in a palace
topiocqa_train_1239_5	when was it built
topiocqa_train_1239_6	where is it located
topiocqa_train_1239_7	apart from the royals who else resides in this palace
topiocqa_train_1239_8	is there a museum here
topiocqa_train_1239_9	what impact did the prince have
topiocqa_train_1239_10	when did he die
topiocqa_train_1239_11	how did he die
topiocqa_train_1239_12	how is he remembered even till today
topiocqa_train_1239_13	what are the symptoms of the disease
topiocqa_train_1239_14	and how can one diagnose it
topiocqa_train_1239_15	can it be prevented in anyway
topiocqa_train_1239_16	how can a first aid help
topiocqa_train_1240_1	game of thrones season one episode 2 summary
topiocqa_train_1240_2	what is the kingsroad
topiocqa_train_1240_3	where was it filmed
topiocqa_train_1240_4	was it received well by the audience
topiocqa_train_1240_5	who directed it
topiocqa_train_1240_6	has he won any awards
topiocqa_train_1240_7	on what basis is the first award presented
topiocqa_train_1240_8	can you mention some of his other works
topiocqa_train_1240_9	when was the first mentioned movie released
topiocqa_train_1240_10	does the movie have any legacy
topiocqa_train_1240_11	what is the storyline of it
topiocqa_train_1240_12	who was the protagonist of the film
topiocqa_train_1240_13	which actor was casted as the music teacher
topiocqa_train_1241_1	what was the structure of the roman catholic church based on
topiocqa_train_1241_2	who is the head of this church
topiocqa_train_1241_3	do they have a holy city
topiocqa_train_1241_4	in which country is this in
topiocqa_train_1241_5	what authority does the head of the church have
topiocqa_train_1241_6	what is his real name
topiocqa_train_1241_7	who are the other members of this church
topiocqa_train_1241_8	what law do they follow
topiocqa_train_1241_9	what does it state
topiocqa_train_1241_10	what is its nature
topiocqa_train_1241_11	and how does the church perceive the nature of god
topiocqa_train_1241_12	do they have a final judgement
topiocqa_train_1241_13	name some of their saints
topiocqa_train_1241_14	what role does the virgin mary have
topiocqa_train_1241_15	name their sacraments
topiocqa_train_1241_16	what social activites do they do
topiocqa_train_1241_17	what are its views on homosexuality
topiocqa_train_1241_18	have there been cases of sexual abuse
topiocqa_train_1242_1	describe genetic engineering and give one example of it
topiocqa_train_1242_2	what are the steps involved to execute this engineering process
topiocqa_train_1242_3	what are the apparatus and equipment needed to carry out this engineering process
topiocqa_train_1242_4	how is this engineering method applied in the pharmaceutical field
topiocqa_train_1242_5	and how is it applied in the field of farming
topiocqa_train_1242_6	any examples of crops which can be genetically modified
topiocqa_train_1242_7	what are the benefits of the crops which are genetically produced this way
topiocqa_train_1242_8	how can this process be of benefit to produce biofuels
topiocqa_train_1242_9	what are the examples of bacteria used to carry out this process
topiocqa_train_1242_10	what are the names of the scientists who are involved in the development of the engineering process
topiocqa_train_1242_11	what did the first scientist state when he developed this engineering process
topiocqa_train_1242_12	and what did the third scientist propose when he developed the process
topiocqa_train_1242_13	what is the full form of that above-mentioned abbreviated term
topiocqa_train_1242_14	what is it made up of
topiocqa_train_1242_15	in which part is this abbreviated term present amongst eukaryotes
topiocqa_train_1243_1	who took over the islamic empire after the caliphs
topiocqa_train_1243_2	what is this succession issue
topiocqa_train_1243_3	who was this leader maintained by the sunnis
topiocqa_train_1243_4	where was he from
topiocqa_train_1243_5	how did he die
topiocqa_train_1243_6	did he take part in any war
topiocqa_train_1243_7	who were the parties involved in the last war
topiocqa_train_1243_8	where was it fought
topiocqa_train_1243_9	what was the result of this war
topiocqa_train_1243_10	how were the persians related to this
topiocqa_train_1243_11	by whom was this empire established
topiocqa_train_1243_12	which dynasties ruled here
topiocqa_train_1243_13	by whom was the former established
topiocqa_train_1244_1	who plays the voice of nala in lion king
topiocqa_train_1244_2	which movie/show did this character appear in
topiocqa_train_1244_3	what are the other characters in this movie
topiocqa_train_1244_4	when was it first released in theaters
topiocqa_train_1244_5	is this movie associated with any controversies
topiocqa_train_1244_6	are there any computer games based on this movie
topiocqa_train_1244_7	what other characters has the voice actor mentioned above given her voice for
topiocqa_train_1244_8	which was her debut movie
topiocqa_train_1244_9	when was it released
topiocqa_train_1244_10	what is it about
topiocqa_train_1244_11	who were the other actors in it
topiocqa_train_1244_12	who is the last mentioned actress
topiocqa_train_1244_13	which role of hers made her a star
topiocqa_train_1244_14	has she ever tried to enter politics
topiocqa_train_1244_15	is she a political activist
topiocqa_train_1244_16	when did the first season of her famous show mentioned above release
topiocqa_train_1245_1	which organizations are working towards conservation of slow lorises
topiocqa_train_1245_2	what are their initiatives for dogs
topiocqa_train_1245_3	what are they doing for saving birds
topiocqa_train_1245_4	any notable contribution towards bears
topiocqa_train_1245_5	what are the myths associated with the historical building mentioned above
topiocqa_train_1245_6	are there any other places of historical significance in the city where above monument is located
topiocqa_train_1245_7	what is the first place about
topiocqa_train_1246_1	when does andy punch a hole in the wall
topiocqa_train_1246_2	is 'the return' the name of the episode or a season
topiocqa_train_1246_3	in which season does it belong
topiocqa_train_1246_4	who directed this episode
topiocqa_train_1246_5	in a short sentence, what is the storyline of this episode
topiocqa_train_1246_6	who wrote this episode
topiocqa_train_1246_7	what was the overall feedback received from the critics/viewers after watching this episode
topiocqa_train_1246_8	what are the names of the actors who appear in this episode
topiocqa_train_1246_9	apart from this tv show, has this first actor appeared in other films/tv shows
topiocqa_train_1246_10	with reference to the second actor mentioned in the list, what other professions is he associated with
topiocqa_train_1246_11	what are some of his works in this activity you mentioned
topiocqa_train_1246_12	what type of written work is the second one
topiocqa_train_1246_13	how is the memoir depicted in this work
topiocqa_train_1246_14	when was this work published
topiocqa_train_1246_15	what is this memoir all about
topiocqa_train_1246_16	what were the feedback and comments received after readers went through this work of his
topiocqa_train_1247_1	who received the bharat ratna award in 2017
topiocqa_train_1247_2	what is bharat ratna
topiocqa_train_1247_3	when was it introduced
topiocqa_train_1247_4	has it ever been criticised
topiocqa_train_1247_5	who was the second person
topiocqa_train_1247_6	did he ever change his religious faith
topiocqa_train_1247_7	was he a communist
topiocqa_train_1247_8	what was his views on the untouchables
topiocqa_train_1247_9	what educational institutions did he attend
topiocqa_train_1247_10	where is the latter located
topiocqa_train_1247_11	where from this country get its name
topiocqa_train_1247_12	what are the geographical features of this nation
topiocqa_train_1248_1	what is shapinsay
topiocqa_train_1248_2	where does the place gets its name from
topiocqa_train_1248_3	what type of plants are found here
topiocqa_train_1248_4	where was the language mentioned above prevalent
topiocqa_train_1248_5	where is this place located
topiocqa_train_1248_6	are any mountain ranges located here
topiocqa_train_1248_7	what is this range called locally
topiocqa_train_1248_8	what is the nature of the rocks of this mountain
topiocqa_train_1248_9	how was this range formed
topiocqa_train_1248_10	what does the last term mean
topiocqa_train_1248_11	what animals lived during this time
topiocqa_train_1248_12	what did the second one eat
topiocqa_train_1248_13	where did it live
topiocqa_train_1248_14	was the latter place ever under any foreign rule
topiocqa_train_1248_15	what languages are spoken here
topiocqa_train_1249_1	baseball player traded from dodgers to pirates in 1918
topiocqa_train_1249_2	who was he
topiocqa_train_1249_3	where was he born
topiocqa_train_1249_4	which was the first league he played
topiocqa_train_1249_5	is there any war associated with above mentioned  city
topiocqa_train_1249_6	what was the war about
topiocqa_train_1249_7	what is the population statistic of the above mentioned city
topiocqa_train_1249_8	how is walt disney related to this place
topiocqa_train_1249_9	who was he
topiocqa_train_1249_10	which is the most renowned airport of the above mentioned city
topiocqa_train_1249_11	when did this airport build
topiocqa_train_1249_12	has it encounter with any wildlife strike
topiocqa_train_1249_13	any initiative adopted to prevent such loss or accidents
topiocqa_train_1249_14	earlier you have mentioned about a flood, which waterbodies were involved for this incident
topiocqa_train_1249_15	what was the outcome of this flood
topiocqa_train_1249_16	where is the second river originates
topiocqa_train_1249_17	which are its major tributaries
topiocqa_train_1249_18	what is the contribution of human which effect this river and its water quality
topiocqa_train_1250_1	who plays liam in season 1 of black mirror
topiocqa_train_1250_2	what is the name of the series from which this episode belongs
topiocqa_train_1250_3	what is this television series about
topiocqa_train_1250_4	which are the platforms in which this series premiered on
topiocqa_train_1250_5	was it successful
topiocqa_train_1250_6	has this series received any awards
topiocqa_train_1250_7	was there any game develop from the above mentioned series
topiocqa_train_1250_8	can you tell by whom it was produced
topiocqa_train_1250_9	what is it
topiocqa_train_1250_10	who founded this
topiocqa_train_1250_11	when did he found this
topiocqa_train_1250_12	can  you tell me some games published by it
topiocqa_train_1251_1	when did the play romeo and juliet take place
topiocqa_train_1251_2	who composed it
topiocqa_train_1251_3	what is the work about
topiocqa_train_1251_4	what are the themes
topiocqa_train_1251_5	did it face any criticism
topiocqa_train_1251_6	what was it about
topiocqa_train_1251_7	how is this work associated with the restoration period
topiocqa_train_1251_8	what are the other works of the writer
topiocqa_train_1251_9	when was the second one written
topiocqa_train_1251_10	how is it associated with philosophy
topiocqa_train_1252_1	the country where the headquarters of the united nations is located
topiocqa_train_1252_2	when was this established
topiocqa_train_1252_3	who designed this building
topiocqa_train_1252_4	where is he from
topiocqa_train_1252_5	can you tell me some other projects that he has worked on other than the headquarters
topiocqa_train_1252_6	was this headquarters built on a temporary site earlier
topiocqa_train_1252_7	who was this building built for
topiocqa_train_1252_8	what kind of security did this building have
topiocqa_train_1252_9	was the building also used to hold meetings
topiocqa_train_1252_10	did it also contain a library
topiocqa_train_1253_1	where was tears for fears everybody wants to rule the world filmed
topiocqa_train_1253_2	who wrote this song
topiocqa_train_1253_3	who is the last person
topiocqa_train_1253_4	is he connected to any social media platform
topiocqa_train_1253_5	who is the other founder of this platform
topiocqa_train_1253_6	when was it founded
topiocqa_train_1253_7	did it get into any controversy
topiocqa_train_1253_8	why did they have interferences from russia
topiocqa_train_1253_9	when was this presidential election held
topiocqa_train_1253_10	who were the nominees in this election
topiocqa_train_1253_11	was there any petition made to recount the votes
topiocqa_train_1253_12	why did he make this petition
topiocqa_train_1253_13	who won this election
topiocqa_train_1253_14	has he ever been declared bankrupt
topiocqa_train_1253_15	what are his views on racism
topiocqa_train_1253_16	what was his response to the current pandemic
topiocqa_train_1254_1	what is el chal
topiocqa_train_1254_2	where is it located
topiocqa_train_1254_3	can you name some of its sectors
topiocqa_train_1254_4	what kind of monuments are found here
topiocqa_train_1254_5	did any war happen in the country of its origin
topiocqa_train_1254_6	which natural disaster occurred here
topiocqa_train_1254_7	when did the first one occurred here
topiocqa_train_1254_8	which other places has it effected
topiocqa_train_1254_9	what was its after-effects
topiocqa_train_1254_10	which diseases were they
topiocqa_train_1254_11	what is the first disease's genetic structure
topiocqa_train_1254_12	does it causes resistance to antibiotics
topiocqa_train_1254_13	what preventative measures should be taken
topiocqa_train_1254_14	what is the process of the treatment you mentioned
topiocqa_train_1254_15	can water be desalinized
topiocqa_train_1255_1	who was freida pinto
topiocqa_train_1255_2	which part of india she is from
topiocqa_train_1255_3	which was her debut movie
topiocqa_train_1255_4	when was it released
topiocqa_train_1255_5	where else was it released
topiocqa_train_1255_6	was it a commercially successful movie
topiocqa_train_1255_7	did it receive any award
topiocqa_train_1255_8	can you mention some of the categories under which the former is given
topiocqa_train_1255_9	who did the background score
topiocqa_train_1255_10	what are his other famous works
topiocqa_train_1256_1	where did the granite for the washington monument come from
topiocqa_train_1256_2	where is this monument located
topiocqa_train_1256_3	when was this monument built
topiocqa_train_1256_4	for what purpose it was built
topiocqa_train_1256_5	who is this person you just mentioned
topiocqa_train_1256_6	where was he born
topiocqa_train_1256_7	which materials were used to built the aforementioned monument
topiocqa_train_1256_8	what type of damages were caused due to 2011 earthquake
topiocqa_train_1256_9	can you tell me anything about its height
topiocqa_train_1256_10	when did the construction process of the above mentioned tower begin
topiocqa_train_1256_11	are there any replicas of this tower
topiocqa_train_1257_1	is milton keynes a city or a town
topiocqa_train_1257_2	is it known by any other name
topiocqa_train_1257_3	what is its historical significance
topiocqa_train_1257_4	which are the prominent sculptures there
topiocqa_train_1257_5	which period in history is considered as the age mentioned above in respect to the gold jewellery
topiocqa_train_1257_6	which were some of the initial dynasties of that age
topiocqa_train_1257_7	were there any exhibitions of the first sculpture's work
topiocqa_train_1257_8	is there any school named after her
topiocqa_train_1257_9	what some of the highlights of her work
topiocqa_train_1257_10	where are they installed
topiocqa_train_1257_11	what is it
topiocqa_train_1257_12	who was the original owner
topiocqa_train_1258_1	who was george vincent (painter) married to
topiocqa_train_1258_2	did he go missing at any time in his life
topiocqa_train_1258_3	was he ever found
topiocqa_train_1258_4	can you mention any of his famous paintings
topiocqa_train_1258_5	where was he born
topiocqa_train_1258_6	where was he educated
topiocqa_train_1258_7	who or what were his influences
topiocqa_train_1258_8	what was the cause for his decline
topiocqa_train_1258_9	when did he get married
topiocqa_train_1258_10	which was the first painting he ever made
topiocqa_train_1259_1	where was the first world cup football held
topiocqa_train_1259_2	can you name the countries that participated
topiocqa_train_1259_3	can you name any place where the matches were played
topiocqa_train_1259_4	which team won the cup
topiocqa_train_1259_5	can you name any of the players who scored a goal
topiocqa_train_1259_6	where is the former from
topiocqa_train_1259_7	and the second one
topiocqa_train_1259_8	where is this place located
topiocqa_train_1259_9	how does the place get its name
topiocqa_train_1259_10	what happened to this place in the 1900s
topiocqa_train_1259_11	was this country ever ruled by the army
topiocqa_train_1259_12	how is this country divided for administration
topiocqa_train_1259_13	is this country democratic
topiocqa_train_1259_14	what are the major crops grown here
topiocqa_train_1259_15	do they use clean energy sources
topiocqa_train_1259_16	how would you describe the type of energy that you just mentioned
topiocqa_train_1259_17	what is the future of this type of energy
topiocqa_train_1260_1	when did duke of windsor return to england
topiocqa_train_1260_2	what was the name of this duke
topiocqa_train_1260_3	is he also the prince of any place
topiocqa_train_1260_4	who were his parents
topiocqa_train_1260_5	who did he marry
topiocqa_train_1261_1	who played will smith's daughter in i am legend
topiocqa_train_1261_2	what was the film about
topiocqa_train_1261_3	was there anything particular about its ending
topiocqa_train_1261_4	is there any other film planned related to this one
topiocqa_train_1261_5	are the actors who played father and daughter related to each other
topiocqa_train_1261_6	who is the father married to
topiocqa_train_1261_7	is she also an actor
topiocqa_train_1261_8	which are her successful film projects
topiocqa_train_1261_9	does she have any other children apart from the one discussed above
topiocqa_train_1261_10	what are her religious beliefs
topiocqa_train_1261_11	what accolades did the original film discussed above receive
topiocqa_train_1261_12	does the lead actor have any career apart from acting
topiocqa_train_1261_13	what are some of his solo music works
topiocqa_train_1261_14	which good causes does he support
topiocqa_train_1261_15	does his wife also support same causes
topiocqa_train_1261_16	does the academy have any connections with scientology
topiocqa_train_1261_17	what is the source of funding for the academy
topiocqa_train_1261_18	what subjects are taught there
topiocqa_train_1262_1	who is the creator of 'the powerpuff girls'
topiocqa_train_1262_2	who produced it
topiocqa_train_1262_3	when was it first released
topiocqa_train_1262_4	who are the characters in this cartoon
topiocqa_train_1262_5	who voices the first character mentioned above
topiocqa_train_1262_6	who voices the second character
topiocqa_train_1262_7	who composed the music for this cartoon
topiocqa_train_1262_8	is there a film based on this cartoon
topiocqa_train_1262_9	you had mentioned the creator of this cartoon, can you tell me what are his other creations or famous works
topiocqa_train_1262_10	when was the first show mentioned above first released
topiocqa_train_1262_11	is that an animated show
topiocqa_train_1262_12	who are the characters in that series
topiocqa_train_1263_1	when did times square start dropping the ball
topiocqa_train_1263_2	where does it happen
topiocqa_train_1263_3	when was this event held for the first time
topiocqa_train_1263_4	and who was that organized by
topiocqa_train_1263_5	who was he
topiocqa_train_1263_6	is the first newspaper still in circulation
topiocqa_train_1263_7	how does it cater to the digital platforms
topiocqa_train_1263_8	who founded it
topiocqa_train_1263_9	what is the former most well known for
topiocqa_train_1263_10	was he politically active
topiocqa_train_1263_11	what are the main functions of the parliamentary house you just mentioned
topiocqa_train_1263_12	and what does the committee he was the chairman of primarily do
topiocqa_train_1263_13	can you name its current chairperson
topiocqa_train_1263_14	is she related to other political personalities
topiocqa_train_1264_1	the forbidden city of ming and qing dynasties
topiocqa_train_1264_2	what is the "forbidden city"
topiocqa_train_1264_3	where is it located
topiocqa_train_1264_4	when was this monument built
topiocqa_train_1264_5	how did the above mentioned country gets its name
topiocqa_train_1264_6	who is its current political ruler
topiocqa_train_1264_7	from what did the design of the palace take inspiration from
topiocqa_train_1264_8	what is the birthdate of this above leader
topiocqa_train_1264_9	whom did he marry
topiocqa_train_1264_10	do they have children
topiocqa_train_1265_1	what is the city in attack on titan called
topiocqa_train_1265_2	when was it released
topiocqa_train_1265_3	where was it aired
topiocqa_train_1265_4	what is its setting
topiocqa_train_1265_5	who is the producer
topiocqa_train_1265_6	does it have a soundtrack
topiocqa_train_1265_7	is there any novel based on this
topiocqa_train_1265_8	can you name the author
topiocqa_train_1265_9	what were its political interpretations
topiocqa_train_1265_10	what awards did it receive
topiocqa_train_1265_11	can you tell me more about the latter award
topiocqa_train_1265_12	when was it first awarded
topiocqa_train_1265_13	what are the various categories
topiocqa_train_1266_1	who was the scientist that expanded the use of relative bone lengths to a more reliable method
topiocqa_train_1266_2	what kind of applications does this discipline have
topiocqa_train_1266_3	what is the name of the field of study this exercise falls under
topiocqa_train_1266_4	can a person's age be figured out through this method
topiocqa_train_1266_5	what are some of the other contributions of the researcher you named above
topiocqa_train_1266_6	how was the physical measurement system he invented put to use in real life
topiocqa_train_1266_7	does this system have any drawbacks
topiocqa_train_1266_8	when was the kind of photographs you mentioned above first used
topiocqa_train_1266_9	by whom
topiocqa_train_1266_10	what is the opinion of the judiciary on this
topiocqa_train_1267_1	increased u.s. territory in present-day arizona and new mexico
topiocqa_train_1267_2	what is this event
topiocqa_train_1267_3	is it associated with any war
topiocqa_train_1267_4	when did this war take place
topiocqa_train_1267_5	what was the crisis happened due to this
topiocqa_train_1267_6	how is slavery related to it
topiocqa_train_1267_7	was women a part of this
topiocqa_train_1267_8	how did it impact the economy
topiocqa_train_1267_9	where did some of its battles take place
topiocqa_train_1267_10	where is this last mentioned state located
topiocqa_train_1267_11	what happened here before colonization
topiocqa_train_1267_12	did any earthquake take place here
topiocqa_train_1267_13	what is the main religion followed here
topiocqa_train_1267_14	what is this religion's belief system
topiocqa_train_1267_15	who is he
topiocqa_train_1268_1	who is olga constantinovna
topiocqa_train_1268_2	where was she born
topiocqa_train_1268_3	when
topiocqa_train_1268_4	do you know who her parents are
topiocqa_train_1268_5	did she do any social work
topiocqa_train_1268_6	did she participate in any war
topiocqa_train_1268_7	when did her husband die
topiocqa_train_1268_8	was she exiled
topiocqa_train_1268_9	what was the reason
topiocqa_train_1268_10	do you know who built the palace she was born in
topiocqa_train_1268_11	who was this lady that you just mentioned
topiocqa_train_1268_12	when was she crowned
topiocqa_train_1268_13	what religion did she follow
topiocqa_train_1268_14	who did she marry
topiocqa_train_1268_15	where was she educated
topiocqa_train_1269_1	when do liquor stores close in new jersey
topiocqa_train_1269_2	what were the laws of the new jersey
topiocqa_train_1269_3	who manages such enforcements
topiocqa_train_1269_4	what is the capital of the region where such law is passed
topiocqa_train_1269_5	what natural resources are available there
topiocqa_train_1269_6	what kind of the resource is the second one
topiocqa_train_1269_7	what is its atomic number
topiocqa_train_1269_8	what are its applications
topiocqa_train_1269_9	can you mention some of its industrial uses
topiocqa_train_1269_10	is it recommended as diet
topiocqa_train_1270_1	how many years ago did the allosaurus exist
topiocqa_train_1270_2	which period was that
topiocqa_train_1270_3	describe this creature's physical features
topiocqa_train_1270_4	was it a herbivore, carnivore or omnivore
topiocqa_train_1270_5	did it give birth to the young one or did it lay eggs
topiocqa_train_1270_6	in which region were their fossils discovered
topiocqa_train_1270_7	who discovered it
topiocqa_train_1270_8	what was his profession
topiocqa_train_1270_9	what was his role in the yellowstone
topiocqa_train_1270_10	name some of the honors he has been conferred.
topiocqa_train_1270_11	did he publish any article or book
topiocqa_train_1270_12	where will you find that creature's remains today in which ferdinand discovered
topiocqa_train_1271_1	who got rings in lord of the rings
topiocqa_train_1271_2	why were they called the 'rings of power'
topiocqa_train_1271_3	how many rings were created
topiocqa_train_1271_4	who created them
topiocqa_train_1271_5	how many were given to the dwarfs
topiocqa_train_1271_6	name a few of the dwarfs who received them
topiocqa_train_1271_7	how many were given to men
topiocqa_train_1271_8	name a few of the men who received them
topiocqa_train_1271_9	how many were given to the elves
topiocqa_train_1271_10	name a few of the elves who received them
topiocqa_train_1271_11	which ring was not created by the noldorin elven-smiths of eregion
topiocqa_train_1271_12	who created it
topiocqa_train_1271_13	is this based on a book
topiocqa_train_1271_14	who is the author
topiocqa_train_1271_15	when was it published
topiocqa_train_1271_16	who was the publisher
topiocqa_train_1271_17	what theme does the rings have
topiocqa_train_1272_1	when were burnley promoted to the premier league
topiocqa_train_1272_2	how many league titles have they won
topiocqa_train_1272_3	are they known colloquially by any other name
topiocqa_train_1272_4	what is their home ground called
topiocqa_train_1272_5	when did they play their first league match there
topiocqa_train_1272_6	what is the stadium's seating capacity at present
topiocqa_train_1272_7	is it located close to any highways
topiocqa_train_1272_8	who is the current manager of the aforesaid football club
topiocqa_train_1272_9	have they played in any european tournaments
topiocqa_train_1272_10	how far did they proceed in the competition
topiocqa_train_1272_11	who beat them
topiocqa_train_1273_1	who is mariah carey singing about in we belong together
topiocqa_train_1273_2	when was it released
topiocqa_train_1273_3	where was the singer born
topiocqa_train_1273_4	who was she married to
topiocqa_train_1273_5	which was her first album
topiocqa_train_1273_6	when was it released
topiocqa_train_1273_7	an awards won by the album
topiocqa_train_1273_8	when was this association established
topiocqa_train_1273_9	any controversies associated with it
topiocqa_train_1273_10	does the artist have any children
topiocqa_train_1274_1	the type of consciousness we experience when we are conscious of external sensations
topiocqa_train_1274_2	what is the definition of consciousness
topiocqa_train_1274_3	what are the different types of it
topiocqa_train_1274_4	besides humans, are there any animals which have developed this state of understanding
topiocqa_train_1274_5	are there any researchers who have conducted a study on this state of hunderstanding
topiocqa_train_1274_6	what is this person's profession
topiocqa_train_1274_7	which educational institutions did he attend
topiocqa_train_1274_8	did he publish his research work
topiocqa_train_1274_9	are there any substances which can alter this state of understanding
topiocqa_train_1274_10	how can this state of understanding be absent in a human
topiocqa_train_1275_1	air flow in the eye of a hurricane
topiocqa_train_1275_2	what is eye of a cyclone
topiocqa_train_1275_3	how is it form
topiocqa_train_1275_4	how is the structure of it
topiocqa_train_1275_5	are there any other weather system that can exhibit eye like features
topiocqa_train_1275_6	what is stadium effect
topiocqa_train_1275_7	what is the above mentioned weather system
topiocqa_train_1275_8	which are the places that were affected due to this tropical cyclone
topiocqa_train_1275_9	what damage is caused by this
topiocqa_train_1275_10	are cyclones and tornados are same
topiocqa_train_1275_11	which other planet was observed to have same weather system
topiocqa_train_1276_1	what is "make way for ducklings"
topiocqa_train_1276_2	what is its plot
topiocqa_train_1276_3	name a few schools providing primary and secondary education at that place
topiocqa_train_1276_4	which athletic sports are played in the latter
topiocqa_train_1276_5	what are some of its publications
topiocqa_train_1276_6	name a few notable alumni
topiocqa_train_1276_7	who is the second person
topiocqa_train_1276_8	what type of scientific work was he involved, in london
topiocqa_train_1276_9	what does the mentioned society do
topiocqa_train_1276_10	how does one get its membership
topiocqa_train_1276_11	when did the lunar society start to have its heydays
topiocqa_train_1277_1	what is pluto
topiocqa_train_1277_2	who discovered it
topiocqa_train_1277_3	when
topiocqa_train_1277_4	what is its origin
topiocqa_train_1277_5	what is its mass
topiocqa_train_1277_6	what is its size
topiocqa_train_1277_7	what kind of atmosphere does it have
topiocqa_train_1277_8	does it have a moon
topiocqa_train_1277_9	does it have a relation with any other planet
topiocqa_train_1277_10	what kind
topiocqa_train_1277_11	does it have a solid surface
topiocqa_train_1277_12	how is it classified
topiocqa_train_1277_13	is the classification done by any organization
topiocqa_train_1277_14	do you know how far from the sun is it
topiocqa_train_1277_15	what orbit does it follow
topiocqa_train_1277_16	has it been explored
topiocqa_train_1277_17	by whom
topiocqa_train_1277_18	describe its internal structure
topiocqa_train_1277_19	how fast does it rotate
topiocqa_train_1278_1	what does rhabdomyolysis refer to
topiocqa_train_1278_2	what symptoms does it show
topiocqa_train_1278_3	how it can be diagnosed
topiocqa_train_1278_4	what are the possible treatment options
topiocqa_train_1278_5	does it affect only humans
topiocqa_train_1278_6	what change does it make in them
topiocqa_train_1278_7	will the disease lead us to any disorder
topiocqa_train_1278_8	when was it initially found
topiocqa_train_1278_9	where in the body can we find the kind of muscle that gets affected by it
topiocqa_train_1278_10	what are the different types of it
topiocqa_train_1279_1	when did the first james bond film dr no air in cinemas
topiocqa_train_1279_2	what type of film is it
topiocqa_train_1279_3	who directed it
topiocqa_train_1279_4	what is the storyline of this motion picture
topiocqa_train_1279_5	which actor plays the protagonist
topiocqa_train_1279_6	did he appear in any other bond film
topiocqa_train_1279_7	what are the non-james bond films he has appeared in
topiocqa_train_1279_8	who directed the second motion picture mentioned in the above list
topiocqa_train_1279_9	who are the other actors featured in this motion picture
topiocqa_train_1279_10	where were the scenes filmed at
topiocqa_train_1279_11	is this motion picture's story based from someone's book
topiocqa_train_1279_12	what were the feedback and comments received after readers went through the novel
topiocqa_train_1279_13	with reference to the first actor mentioned in the film's adaptation, did he feature in theatrical shows
topiocqa_train_1279_14	which country was he from
topiocqa_train_1279_15	what other films has he appeared in
topiocqa_train_1279_16	what type of film is the third one mentioned in the above list
topiocqa_train_1279_17	what was the feedback received from the critics/viewers after watching this motion picture
